fixture_id,match_date,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,outcome,total_goals,home_rank,away_rank,home_points,away_points,home_goals_diff,away_goals_diff,home_form,away_form,home_avg_goals_for,home_avg_goals_against,away_avg_goals_for,away_avg_goals_against,home_clean_sheets,away_clean_sheets
720278,2021-08-25T17:15:00+00:00,2021,2nd Phase - 8,437,Rosario Central,459,Arsenal Sarandi,4,0,H,4,16,26,32,21,-2,-22,LDDWW,DDLLW,1.7894736842105263,1.3157894736842106,0.5263157894736842,2.0,4,4
720277,2021-08-25T19:30:00+00:00,2021,2nd Phase - 8,442,Defensa Y Justicia,457,Newells Old Boys,2,0,H,2,2,19,47,28,19,-8,WWDWW,LDDWL,1.8421052631578947,0.9473684210526315,0.8947368421052632,1.736842105263158,6,2
720273,2021-08-25T19:30:00+00:00,2021,2nd Phase - 8,446,Lanus,434,Gimnasia L.P.,2,0,H,2,10,11,37,36,1,-1,LDLDL,DDLWW,1.8421052631578947,1.5789473684210527,0.7368421052631579,1.263157894736842,2,7
720272,2021-08-25T21:45:00+00:00,2021,2nd Phase - 8,445,Huracan,438,Velez Sarsfield,1,1,D,2,8,5,38,39,3,13,WWLWL,LDLWD,0.9473684210526315,0.8947368421052632,1.2105263157894737,0.9473684210526315,7,6
720280,2021-08-26T00:00:00+00:00,2021,2nd Phase - 8,1064,Platense,451,Boca Juniors,1,3,A,4,18,4,31,41,0,16,WDWDL,WDDLW,1.3157894736842106,1.4736842105263157,1.4210526315789473,0.7894736842105263,2,6
720271,2021-08-26T17:15:00+00:00,2021,2nd Phase - 8,439,Godoy Cruz,441,Union Santa Fe,1,2,A,3,17,12,31,34,2,0,LDWLD,WLWWL,1.368421052631579,1.631578947368421,0.7894736842105263,1.4736842105263157,3,5
720283,2021-08-26T19:30:00+00:00,2021,2nd Phase - 8,458,Argentinos JRS,456,Talleres Cordoba,1,2,A,3,14,3,32,46,1,10,WLWLD,LWWLD,1.263157894736842,0.7368421052631579,1.4210526315789473,1.631578947368421,9,3
720282,2021-08-26T21:45:00+00:00,2021,2nd Phase - 8,450,Estudiantes L.P.,460,San Lorenzo,2,0,H,2,6,21,39,27,12,-10,LDWWW,WDWLL,1.3157894736842106,0.8421052631578947,0.8421052631578947,1.4736842105263157,8,4
720274,2021-08-27T00:00:00+00:00,2021,2nd Phase - 8,435,River Plate,463,Aldosivi,2,0,H,2,1,13,54,33,34,-10,DLDWW,WWLWW,2.210526315789474,0.7894736842105263,1.0526315789473684,1.5263157894736843,9,5
720295,2021-08-28T18:45:00+00:00,2021,2nd Phase - 9,434,Gimnasia L.P.,445,Huracan,0,0,D,0,11,8,36,38,-1,3,DDLWW,WWLWL,1.4736842105263157,1.263157894736842,1.263157894736842,1.3157894736842106,8,4
720287,2021-08-28T21:00:00+00:00,2021,2nd Phase - 9,449,Banfield,1064,Platense,2,4,A,6,20,18,27,31,-5,0,DDWDL,WDWDL,1.0526315789473684,1.2105263157894737,1.2105263157894737,1.4210526315789473,7,5
720292,2021-08-28T23:15:00+00:00,2021,2nd Phase - 9,453,Independiente,448,Colon Santa Fe,3,0,H,3,9,7,38,39,3,-5,WDLWL,LWDLW,1.2,0.65,1.3,1.3,11,6
720290,2021-08-29T16:30:00+00:00,2021,2nd Phase - 9,459,Arsenal Sarandi,442,Defensa Y Justicia,0,0,D,0,26,2,21,47,-22,19,DDLLW,WWDWW,0.6842105263157895,1.0,1.2105263157894737,1.4210526315789473,8,6
720294,2021-08-29T18:45:00+00:00,2021,2nd Phase - 9,463,Aldosivi,446,Lanus,2,3,A,5,13,10,33,37,-10,1,WWLWW,LDLDL,1.263157894736842,1.631578947368421,1.4210526315789473,1.631578947368421,5,5
720289,2021-08-29T18:45:00+00:00,2021,2nd Phase - 9,1065,Central Cordoba de Santiago,437,Rosario Central,2,4,A,6,22,16,26,32,-6,-2,LWWLW,LDDWW,1.263157894736842,1.4736842105263157,1.105263157894737,1.7894736842105263,6,2
720296,2021-08-29T21:00:00+00:00,2021,2nd Phase - 9,438,Velez Sarsfield,439,Godoy Cruz,3,0,H,3,5,17,39,31,13,2,LDLWD,LDWLD,1.7894736842105263,0.8421052631578947,1.4210526315789473,1.368421052631579,12,3
720288,2021-08-29T23:15:00+00:00,2021,2nd Phase - 9,451,Boca Juniors,436,Racing Club,0,0,D,0,4,15,41,32,16,1,WDDLW,WLWLL,1.5789473684210527,0.8421052631578947,0.75,1.05,7,8
720284,2021-08-30T17:30:00+00:00,2021,2nd Phase - 9,441,Union Santa Fe,458,Argentinos JRS,1,0,H,1,12,14,34,32,0,1,WLWWL,WLWLD,1.5263157894736843,0.9473684210526315,0.8421052631578947,1.1578947368421053,8,6
720291,2021-08-30T17:30:00+00:00,2021,2nd Phase - 9,457,Newells Old Boys,455,Atletico Tucuman,1,2,A,3,19,25,28,22,-8,-24,LDDWL,DLLLL,1.105263157894737,1.0526315789473684,0.8421052631578947,2.1052631578947367,8,1
720286,2021-08-30T19:45:00+00:00,2021,2nd Phase - 9,460,San Lorenzo,444,Patronato,3,0,H,3,21,23,27,25,-10,-12,WDWLL,DDLLW,1.2105263157894737,1.105263157894737,0.6842105263157895,1.8421052631578947,6,3
720293,2021-08-30T22:00:00+00:00,2021,2nd Phase - 9,474,Sarmiento Junin,435,River Plate,1,2,A,3,24,1,24,54,-10,34,LLLDL,DLDWW,1.2105263157894737,1.1578947368421053,1.894736842105263,0.7894736842105263,8,7
720285,2021-08-31T00:15:00+00:00,2021,2nd Phase - 9,456,Talleres Cordoba,450,Estudiantes L.P.,2,0,H,2,3,6,46,39,10,12,LWWLD,LDWWW,1.5789473684210527,0.6842105263157895,1.7894736842105263,1.3157894736842106,9,5
720304,2021-09-03T22:00:00+00:00,2021,2nd Phase - 10,442,Defensa Y Justicia,1065,Central Cordoba de Santiago,1,1,D,2,2,22,47,26,19,-6,WWDWW,LWWLW,1.8421052631578947,0.9473684210526315,1.0526315789473684,1.3157894736842106,6,4
720299,2021-09-04T00:15:00+00:00,2021,2nd Phase - 10,445,Huracan,463,Aldosivi,2,0,H,2,8,13,38,33,3,-10,WWLWL,WWLWW,0.9473684210526315,0.8947368421052632,1.0526315789473684,1.5263157894736843,7,5
720303,2021-09-04T16:30:00+00:00,2021,2nd Phase - 10,455,Atletico Tucuman,459,Arsenal Sarandi,0,0,D,0,25,26,22,21,-24,-22,DLLLL,DDLLW,1.5789473684210527,1.368421052631579,0.5263157894736842,2.0,7,4
720300,2021-09-04T18:45:00+00:00,2021,2nd Phase - 10,446,Lanus,474,Sarmiento Junin,1,1,D,2,10,24,37,24,1,-10,LDLDL,LLLDL,1.8421052631578947,1.5789473684210527,0.5263157894736842,1.5789473684210527,2,2
720302,2021-09-04T18:45:00+00:00,2021,2nd Phase - 10,448,Colon Santa Fe,457,Newells Old Boys,1,1,D,2,7,19,39,28,-5,-8,LWDLW,LDDWL,1.4,0.75,0.8947368421052632,1.736842105263158,12,2
720307,2021-09-04T21:00:00+00:00,2021,2nd Phase - 10,1064,Platense,460,San Lorenzo,1,1,D,2,18,21,31,27,0,-10,WDWDL,WDWLL,1.3157894736842106,1.4736842105263157,0.8421052631578947,1.4736842105263157,2,4
720305,2021-09-04T23:15:00+00:00,2021,2nd Phase - 10,437,Rosario Central,451,Boca Juniors,1,2,A,3,16,4,32,41,-2,16,LDDWW,WDDLW,1.7894736842105263,1.3157894736842106,1.4210526315789473,0.7894736842105263,4,6
720298,2021-09-05T16:30:00+00:00,2021,2nd Phase - 10,439,Godoy Cruz,434,Gimnasia L.P.,4,0,H,4,17,11,31,36,2,-1,LDWLD,DDLWW,1.368421052631579,1.631578947368421,0.7368421052631579,1.263157894736842,3,7
720308,2021-09-05T16:30:00+00:00,2021,2nd Phase - 10,444,Patronato,456,Talleres Cordoba,0,0,D,0,23,3,25,46,-12,10,DDLLW,LWWLD,1.1578947368421053,0.8947368421052632,1.4210526315789473,1.631578947368421,9,3
720306,2021-09-05T22:00:00+00:00,2021,2nd Phase - 10,436,Racing Club,449,Banfield,0,0,D,0,15,20,32,27,1,-5,WLWLL,DDWDL,1.2105263157894737,0.8947368421052632,0.7368421052631579,0.7368421052631579,9,9
720301,2021-09-06T00:15:00+00:00,2021,2nd Phase - 10,435,River Plate,453,Independiente,1,1,D,2,1,9,54,38,34,3,DLDWW,WDLWL,2.210526315789474,0.7894736842105263,1.0,1.2105263157894737,9,4
720309,2021-09-06T21:00:00+00:00,2021,2nd Phase - 10,450,Estudiantes L.P.,458,Argentinos JRS,1,1,D,2,6,14,39,32,12,1,LDWWW,WLWLD,1.3157894736842106,0.8421052631578947,0.8421052631578947,1.1578947368421053,8,6
720297,2021-09-06T23:15:00+00:00,2021,2nd Phase - 10,438,Velez Sarsfield,441,Union Santa Fe,4,0,H,4,5,12,39,34,13,0,LDLWD,WLWWL,1.7894736842105263,0.8421052631578947,0.7894736842105263,1.4736842105263157,12,5
720321,2021-09-13T17:15:00+00:00,2021,2nd Phase - 11,463,Aldosivi,439,Godoy Cruz,1,4,A,5,13,17,33,31,-10,2,WWLWW,LDWLD,1.263157894736842,1.631578947368421,1.4210526315789473,1.368421052631579,5,3
720320,2021-09-13T17:15:00+00:00,2021,2nd Phase - 11,474,Sarmiento Junin,445,Huracan,0,0,D,0,24,8,24,38,-10,3,LLLDL,WWLWL,1.2105263157894737,1.1578947368421053,1.263157894736842,1.3157894736842106,8,4
720319,2021-09-13T19:30:00+00:00,2021,2nd Phase - 11,453,Independiente,446,Lanus,0,1,A,1,9,10,38,37,3,1,WDLWL,LDLDL,1.2,0.65,1.4210526315789473,1.631578947368421,11,5
720313,2021-09-13T21:45:00+00:00,2021,2nd Phase - 11,460,San Lorenzo,436,Racing Club,1,1,D,2,21,15,27,32,-10,1,WDWLL,WLWLL,1.2105263157894737,1.105263157894737,0.75,1.05,6,8
720322,2021-09-14T00:00:00+00:00,2021,2nd Phase - 11,434,Gimnasia L.P.,438,Velez Sarsfield,0,0,D,0,11,5,36,39,-1,13,DDLWW,LDLWD,1.4736842105263157,1.263157894736842,1.2105263157894737,0.9473684210526315,8,6
720312,2021-09-14T17:15:00+00:00,2021,2nd Phase - 11,456,Talleres Cordoba,1064,Platense,2,1,H,3,3,18,46,31,10,0,LWWLD,WDWDL,1.5789473684210527,0.6842105263157895,1.2105263157894737,1.4210526315789473,9,5
720317,2021-09-14T19:30:00+00:00,2021,2nd Phase - 11,459,Arsenal Sarandi,448,Colon Santa Fe,0,0,D,0,26,7,21,39,-22,-5,DDLLW,LWDLW,0.6842105263157895,1.0,1.3,1.3,8,6
720316,2021-09-14T21:45:00+00:00,2021,2nd Phase - 11,1065,Central Cordoba de Santiago,455,Atletico Tucuman,2,0,H,2,22,25,26,22,-6,-24,LWWLW,DLLLL,1.263157894736842,1.4736842105263157,0.8421052631578947,2.1052631578947367,6,1
720315,2021-09-15T00:00:00+00:00,2021,2nd Phase - 11,451,Boca Juniors,442,Defensa Y Justicia,0,0,D,0,4,2,41,47,16,19,WDDLW,WWDWW,1.5789473684210527,0.8421052631578947,1.2105263157894737,1.4210526315789473,7,6
720310,2021-09-15T17:15:00+00:00,2021,2nd Phase - 11,441,Union Santa Fe,450,Estudiantes L.P.,0,2,A,2,12,6,34,39,0,12,WLWWL,LDWWW,1.5263157894736843,0.9473684210526315,1.7894736842105263,1.3157894736842106,8,5
720311,2021-09-15T19:30:00+00:00,2021,2nd Phase - 11,458,Argentinos JRS,444,Patronato,1,1,D,2,14,23,32,25,1,-12,WLWLD,DDLLW,1.263157894736842,0.7368421052631579,0.6842105263157895,1.8421052631578947,9,3
720314,2021-09-15T21:45:00+00:00,2021,2nd Phase - 11,449,Banfield,437,Rosario Central,1,2,A,3,20,16,27,32,-5,-2,DDWDL,LDDWW,1.0526315789473684,1.2105263157894737,1.105263157894737,1.7894736842105263,7,2
720318,2021-09-16T00:00:00+00:00,2021,2nd Phase - 11,457,Newells Old Boys,435,River Plate,1,4,A,5,19,1,28,54,-8,34,LDDWL,DLDWW,1.105263157894737,1.0526315789473684,1.894736842105263,0.7894736842105263,8,7
720325,2021-09-18T16:30:00+00:00,2021,2nd Phase - 12,439,Godoy Cruz,474,Sarmiento Junin,1,1,D,2,17,24,31,24,2,-10,LDWLD,LLLDL,1.368421052631579,1.631578947368421,0.5263157894736842,1.5789473684210527,3,2
720324,2021-09-18T18:45:00+00:00,2021,2nd Phase - 12,438,Velez Sarsfield,463,Aldosivi,3,2,H,5,5,13,39,33,13,-10,LDLWD,WWLWW,1.7894736842105263,0.8421052631578947,1.0526315789473684,1.5263157894736843,12,5
720333,2021-09-18T21:00:00+00:00,2021,2nd Phase - 12,436,Racing Club,456,Talleres Cordoba,1,2,A,3,15,3,32,46,1,10,WLWLL,LWWLD,1.2105263157894737,0.8947368421052632,1.4210526315789473,1.631578947368421,9,3
720330,2021-09-18T23:15:00+00:00,2021,2nd Phase - 12,455,Atletico Tucuman,451,Boca Juniors,1,2,A,3,25,4,22,41,-24,16,DLLLL,WDDLW,1.5789473684210527,1.368421052631579,1.4210526315789473,0.7894736842105263,7,6
720335,2021-09-19T16:30:00+00:00,2021,2nd Phase - 12,444,Patronato,450,Estudiantes L.P.,1,2,A,3,23,6,25,39,-12,12,DDLLW,LDWWW,1.1578947368421053,0.8947368421052632,1.7894736842105263,1.3157894736842106,9,5
720329,2021-09-19T18:45:00+00:00,2021,2nd Phase - 12,448,Colon Santa Fe,1065,Central Cordoba de Santiago,1,0,H,1,7,22,39,26,-5,-6,LWDLW,LWWLW,1.4,0.75,1.0526315789473684,1.3157894736842106,12,4
720334,2021-09-19T18:45:00+00:00,2021,2nd Phase - 12,1064,Platense,458,Argentinos JRS,0,0,D,0,18,14,31,32,0,1,WDWDL,WLWLD,1.3157894736842106,1.4736842105263157,0.8421052631578947,1.1578947368421053,2,6
720326,2021-09-19T21:00:00+00:00,2021,2nd Phase - 12,445,Huracan,453,Independiente,0,1,A,1,8,9,38,38,3,3,WWLWL,WDLWL,0.9473684210526315,0.8947368421052632,1.0,1.2105263157894737,7,4
720328,2021-09-19T23:15:00+00:00,2021,2nd Phase - 12,435,River Plate,459,Arsenal Sarandi,1,0,H,1,1,26,54,21,34,-22,DLDWW,DDLLW,2.210526315789474,0.7894736842105263,0.5263157894736842,2.0,9,4
720323,2021-09-20T16:30:00+00:00,2021,2nd Phase - 12,434,Gimnasia L.P.,441,Union Santa Fe,1,0,H,1,11,12,36,34,-1,0,DDLWW,WLWWL,1.4736842105263157,1.263157894736842,0.7894736842105263,1.4736842105263157,8,5
720327,2021-09-20T18:45:00+00:00,2021,2nd Phase - 12,446,Lanus,457,Newells Old Boys,1,2,A,3,10,19,37,28,1,-8,LDLDL,LDDWL,1.8421052631578947,1.5789473684210527,0.8947368421052632,1.736842105263158,2,2
720332,2021-09-20T21:00:00+00:00,2021,2nd Phase - 12,437,Rosario Central,460,San Lorenzo,1,0,H,1,16,21,32,27,-2,-10,LDDWW,WDWLL,1.7894736842105263,1.3157894736842106,0.8421052631578947,1.4736842105263157,4,4
720331,2021-09-20T23:15:00+00:00,2021,2nd Phase - 12,442,Defensa Y Justicia,449,Banfield,0,0,D,0,2,20,47,27,19,-5,WWDWW,DDWDL,1.8421052631578947,0.9473684210526315,0.7368421052631579,0.7368421052631579,6,9
720347,2021-09-24T22:00:00+00:00,2021,2nd Phase - 13,474,Sarmiento Junin,438,Velez Sarsfield,0,1,A,1,24,5,24,39,-10,13,LLLDL,LDLWD,1.2105263157894737,1.1578947368421053,1.2105263157894737,0.9473684210526315,8,6
720337,2021-09-25T00:15:00+00:00,2021,2nd Phase - 13,450,Estudiantes L.P.,1064,Platense,1,1,D,2,6,18,39,31,12,0,LDWWW,WDWDL,1.3157894736842106,0.8421052631578947,1.2105263157894737,1.4210526315789473,8,5
720348,2021-09-25T16:30:00+00:00,2021,2nd Phase - 13,463,Aldosivi,434,Gimnasia L.P.,1,3,A,4,13,11,33,36,-10,-1,WWLWW,DDLWW,1.263157894736842,1.631578947368421,0.7368421052631579,1.263157894736842,5,7
720339,2021-09-25T18:45:00+00:00,2021,2nd Phase - 13,456,Talleres Cordoba,437,Rosario Central,4,1,H,5,3,16,46,32,10,-2,LWWLD,LDDWW,1.5789473684210527,0.6842105263157895,1.105263157894737,1.7894736842105263,9,2
720344,2021-09-25T18:45:00+00:00,2021,2nd Phase - 13,459,Arsenal Sarandi,446,Lanus,1,0,H,1,26,10,21,37,-22,1,DDLLW,LDLDL,0.6842105263157895,1.0,1.4210526315789473,1.631578947368421,8,5
720341,2021-09-25T21:00:00+00:00,2021,2nd Phase - 13,449,Banfield,455,Atletico Tucuman,2,0,H,2,20,25,27,22,-5,-24,DDWDL,DLLLL,1.0526315789473684,1.2105263157894737,0.8421052631578947,2.1052631578947367,7,1
720343,2021-09-25T23:15:00+00:00,2021,2nd Phase - 13,1065,Central Cordoba de Santiago,435,River Plate,1,3,A,4,22,1,26,54,-6,34,LWWLW,DLDWW,1.263157894736842,1.4736842105263157,1.894736842105263,0.7894736842105263,6,7
720336,2021-09-26T16:30:00+00:00,2021,2nd Phase - 13,441,Union Santa Fe,444,Patronato,2,0,H,2,12,23,34,25,0,-12,WLWWL,DDLLW,1.5263157894736843,0.9473684210526315,0.6842105263157895,1.8421052631578947,8,3
720340,2021-09-26T18:45:00+00:00,2021,2nd Phase - 13,460,San Lorenzo,442,Defensa Y Justicia,2,1,H,3,21,2,27,47,-10,19,WDWLL,WWDWW,1.2105263157894737,1.105263157894737,1.2105263157894737,1.4210526315789473,6,6
720346,2021-09-26T21:00:00+00:00,2021,2nd Phase - 13,453,Independiente,439,Godoy Cruz,1,4,A,5,9,17,38,31,3,2,WDLWL,LDWLD,1.2,0.65,1.4210526315789473,1.368421052631579,11,3
720342,2021-09-26T23:15:00+00:00,2021,2nd Phase - 13,451,Boca Juniors,448,Colon Santa Fe,1,0,H,1,4,7,41,39,16,-5,WDDLW,LWDLW,1.5789473684210527,0.8421052631578947,1.3,1.3,7,6
720338,2021-09-27T21:00:00+00:00,2021,2nd Phase - 13,458,Argentinos JRS,436,Racing Club,2,0,H,2,14,15,32,32,1,1,WLWLD,WLWLL,1.263157894736842,0.7368421052631579,0.75,1.05,9,8
720345,2021-09-27T23:15:00+00:00,2021,2nd Phase - 13,457,Newells Old Boys,445,Huracan,0,1,A,1,19,8,28,38,-8,3,LDDWL,WWLWL,1.105263157894737,1.0526315789473684,1.263157894736842,1.3157894736842106,8,4
720349,2021-10-01T22:00:00+00:00,2021,2nd Phase - 14,463,Aldosivi,441,Union Santa Fe,1,2,A,3,13,12,33,34,-10,0,WWLWW,WLWWL,1.263157894736842,1.631578947368421,0.7894736842105263,1.4736842105263157,5,5
720354,2021-10-02T00:15:00+00:00,2021,2nd Phase - 14,446,Lanus,1065,Central Cordoba de Santiago,2,1,H,3,10,22,37,26,1,-6,LDLDL,LWWLW,1.8421052631578947,1.5789473684210527,1.0526315789473684,1.3157894736842106,2,4
720352,2021-10-02T16:30:00+00:00,2021,2nd Phase - 14,439,Godoy Cruz,457,Newells Old Boys,2,2,D,4,17,19,31,28,2,-8,LDWLD,LDDWL,1.368421052631579,1.631578947368421,0.8947368421052632,1.736842105263158,3,2
720361,2021-10-02T16:30:00+00:00,2021,2nd Phase - 14,1064,Platense,444,Patronato,0,0,D,0,18,23,31,25,0,-12,WDWDL,DDLLW,1.3157894736842106,1.4736842105263157,0.6842105263157895,1.8421052631578947,2,3
720353,2021-10-02T18:45:00+00:00,2021,2nd Phase - 14,445,Huracan,459,Arsenal Sarandi,1,0,H,1,8,26,38,21,3,-22,WWLWL,DDLLW,0.9473684210526315,0.8947368421052632,0.5263157894736842,2.0,7,4
720357,2021-10-02T21:00:00+00:00,2021,2nd Phase - 14,455,Atletico Tucuman,460,San Lorenzo,0,0,D,0,25,21,22,27,-24,-10,DLLLL,WDWLL,1.5789473684210527,1.368421052631579,0.8421052631578947,1.4736842105263157,7,4
720351,2021-10-02T23:15:00+00:00,2021,2nd Phase - 14,438,Velez Sarsfield,453,Independiente,3,3,D,6,5,9,39,38,13,3,LDLWD,WDLWL,1.7894736842105263,0.8421052631578947,1.0,1.2105263157894737,12,4
720350,2021-10-03T16:30:00+00:00,2021,2nd Phase - 14,434,Gimnasia L.P.,474,Sarmiento Junin,0,1,A,1,11,24,36,24,-1,-10,DDLWW,LLLDL,1.4736842105263157,1.263157894736842,0.5263157894736842,1.5789473684210527,8,2
720359,2021-10-03T16:30:00+00:00,2021,2nd Phase - 14,437,Rosario Central,458,Argentinos JRS,0,1,A,1,16,14,32,32,-2,1,LDDWW,WLWLD,1.7894736842105263,1.3157894736842106,0.8421052631578947,1.1578947368421053,4,6
720355,2021-10-03T20:00:00+00:00,2021,2nd Phase - 14,435,River Plate,451,Boca Juniors,2,1,H,3,1,4,54,41,34,16,DLDWW,WDDLW,2.210526315789474,0.7894736842105263,1.4210526315789473,0.7894736842105263,9,6
720360,2021-10-03T23:15:00+00:00,2021,2nd Phase - 14,436,Racing Club,450,Estudiantes L.P.,1,1,D,2,15,6,32,39,1,12,WLWLL,LDWWW,1.2105263157894737,0.8947368421052632,1.7894736842105263,1.3157894736842106,9,5
720358,2021-10-04T21:00:00+00:00,2021,2nd Phase - 14,442,Defensa Y Justicia,456,Talleres Cordoba,3,0,H,3,2,3,47,46,19,10,WWDWW,LWWLD,1.8421052631578947,0.9473684210526315,1.4210526315789473,1.631578947368421,6,3
720356,2021-10-04T23:15:00+00:00,2021,2nd Phase - 14,448,Colon Santa Fe,449,Banfield,0,0,D,0,7,20,39,27,-5,-5,LWDLW,DDWDL,1.4,0.75,0.7368421052631579,0.7368421052631579,12,9
720362,2021-10-08T17:30:00+00:00,2021,2nd Phase - 15,441,Union Santa Fe,1064,Platense,1,2,A,3,12,18,34,31,0,0,WLWWL,WDWDL,1.5263157894736843,0.9473684210526315,1.2105263157894737,1.4210526315789473,8,5
720370,2021-10-08T19:45:00+00:00,2021,2nd Phase - 15,1065,Central Cordoba de Santiago,445,Huracan,1,2,A,3,22,8,26,38,-6,3,LWWLW,WWLWL,1.263157894736842,1.4736842105263157,1.263157894736842,1.3157894736842106,6,4
720364,2021-10-08T22:00:00+00:00,2021,2nd Phase - 15,450,Estudiantes L.P.,437,Rosario Central,2,2,D,4,6,16,39,32,12,-2,LDWWW,LDDWW,1.3157894736842106,0.8421052631578947,1.105263157894737,1.7894736842105263,8,2
720372,2021-10-09T00:15:00+00:00,2021,2nd Phase - 15,457,Newells Old Boys,438,Velez Sarsfield,1,2,A,3,19,5,28,39,-8,13,LDDWL,LDLWD,1.105263157894737,1.0526315789473684,1.2105263157894737,0.9473684210526315,8,6
720365,2021-10-09T16:30:00+00:00,2021,2nd Phase - 15,458,Argentinos JRS,442,Defensa Y Justicia,0,2,A,2,14,2,32,47,1,19,WLWLD,WWDWW,1.263157894736842,0.7368421052631579,1.2105263157894737,1.4210526315789473,9,6
720374,2021-10-09T16:30:00+00:00,2021,2nd Phase - 15,474,Sarmiento Junin,463,Aldosivi,3,0,H,3,24,13,24,33,-10,-10,LLLDL,WWLWW,1.2105263157894737,1.1578947368421053,1.0526315789473684,1.5263157894736843,8,5
720363,2021-10-09T18:45:00+00:00,2021,2nd Phase - 15,444,Patronato,436,Racing Club,1,2,A,3,23,15,25,32,-12,1,DDLLW,WLWLL,1.1578947368421053,0.8947368421052632,0.75,1.05,9,8
720368,2021-10-09T21:00:00+00:00,2021,2nd Phase - 15,449,Banfield,435,River Plate,0,1,A,1,20,1,27,54,-5,34,DDWDL,DLDWW,1.0526315789473684,1.2105263157894737,1.894736842105263,0.7894736842105263,7,7
720369,2021-10-09T23:15:00+00:00,2021,2nd Phase - 15,451,Boca Juniors,446,Lanus,4,2,H,6,4,10,41,37,16,1,WDDLW,LDLDL,1.5789473684210527,0.8421052631578947,1.4210526315789473,1.631578947368421,7,5
720371,2021-10-11T17:30:00+00:00,2021,2nd Phase - 15,459,Arsenal Sarandi,439,Godoy Cruz,0,0,D,0,26,17,21,31,-22,2,DDLLW,LDWLD,0.6842105263157895,1.0,1.4210526315789473,1.368421052631579,8,3
720367,2021-10-11T19:45:00+00:00,2021,2nd Phase - 15,460,San Lorenzo,448,Colon Santa Fe,1,2,A,3,21,7,27,39,-10,-5,WDWLL,LWDLW,1.2105263157894737,1.105263157894737,1.3,1.3,6,6
720373,2021-10-11T22:00:00+00:00,2021,2nd Phase - 15,453,Independiente,434,Gimnasia L.P.,1,1,D,2,9,11,38,36,3,-1,WDLWL,DDLWW,1.2,0.65,0.7368421052631579,1.263157894736842,11,7
720366,2021-10-12T00:15:00+00:00,2021,2nd Phase - 15,456,Talleres Cordoba,455,Atletico Tucuman,2,0,H,2,3,25,46,22,10,-24,LWWLD,DLLLL,1.5789473684210527,0.6842105263157895,0.8421052631578947,2.1052631578947367,9,1
720379,2021-10-15T17:30:00+00:00,2021,2nd Phase - 16,439,Godoy Cruz,1065,Central Cordoba de Santiago,0,0,D,0,17,22,31,26,2,-6,LDWLD,LWWLW,1.368421052631579,1.631578947368421,1.0526315789473684,1.3157894736842106,3,4
720386,2021-10-15T19:45:00+00:00,2021,2nd Phase - 16,437,Rosario Central,444,Patronato,3,2,H,5,16,23,32,25,-2,-12,LDDWW,DDLLW,1.7894736842105263,1.3157894736842106,0.6842105263157895,1.8421052631578947,4,3
720387,2021-10-15T22:00:00+00:00,2021,2nd Phase - 16,436,Racing Club,1064,Platense,0,1,A,1,15,18,32,31,1,0,WLWLL,WDWDL,1.2105263157894737,0.8947368421052632,1.2105263157894737,1.4210526315789473,9,5
720378,2021-10-16T00:15:00+00:00,2021,2nd Phase - 16,438,Velez Sarsfield,459,Arsenal Sarandi,0,0,D,0,5,26,39,21,13,-22,LDLWD,DDLLW,1.7894736842105263,0.8421052631578947,0.5263157894736842,2.0,12,4
720385,2021-10-16T00:15:00+00:00,2021,2nd Phase - 16,442,Defensa Y Justicia,450,Estudiantes L.P.,2,1,H,3,2,6,47,39,19,12,WWDWW,LDWWW,1.8421052631578947,0.9473684210526315,1.7894736842105263,1.3157894736842106,6,5
720375,2021-10-16T16:30:00+00:00,2021,2nd Phase - 16,474,Sarmiento Junin,441,Union Santa Fe,3,4,A,7,24,12,24,34,-10,0,LLLDL,WLWWL,1.2105263157894737,1.1578947368421053,0.7894736842105263,1.4736842105263157,8,5
720377,2021-10-16T18:45:00+00:00,2021,2nd Phase - 16,434,Gimnasia L.P.,457,Newells Old Boys,1,0,H,1,11,19,36,28,-1,-8,DDLWW,LDDWL,1.4736842105263157,1.263157894736842,0.8947368421052632,1.736842105263158,8,2
720381,2021-10-16T21:00:00+00:00,2021,2nd Phase - 16,446,Lanus,449,Banfield,1,1,D,2,10,20,37,27,1,-5,LDLDL,DDWDL,1.8421052631578947,1.5789473684210527,0.7368421052631579,0.7368421052631579,2,9
720380,2021-10-16T23:15:00+00:00,2021,2nd Phase - 16,445,Huracan,451,Boca Juniors,0,3,A,3,8,4,38,41,3,16,WWLWL,WDDLW,0.9473684210526315,0.8947368421052632,1.4210526315789473,0.7894736842105263,7,6
720383,2021-10-17T18:45:00+00:00,2021,2nd Phase - 16,448,Colon Santa Fe,456,Talleres Cordoba,1,0,H,1,7,3,39,46,-5,10,LWDLW,LWWLD,1.4,0.75,1.4210526315789473,1.631578947368421,12,3
720384,2021-10-17T18:45:00+00:00,2021,2nd Phase - 16,455,Atletico Tucuman,458,Argentinos JRS,4,3,H,7,25,14,22,32,-24,1,DLLLL,WLWLD,1.5789473684210527,1.368421052631579,0.8421052631578947,1.1578947368421053,7,6
